Title,Summary,Date
رشد تولید کلید مهار تورم است/ کارگران در مرکز مدار تولید هستند,صولت مرتضوی گفت: حضرت آقا فرمودند مهار تورم و رشد تولید. رشد تولید کلید مهار تورم است؛ هرچه تولید را افزایش دهید هزینه‌های بالاسری کاسته می‌شود و هرچه هزینه ها کاسته شود تورم مهار می‌شود.,1402/01/18
بنزین گران نمی شود,جواد اوجی گفت: دولت و وزارت نفت هیچ برنامه‌ای برای افزایش قیمت بنزین ندارند و مردم به شایعات در این زمینه توجه نکنند.,1402/01/16
سازمانی که ۸۰ درصد نفت جهان را کنترل می کند,۶۳ سال از تاسیس اوپک می‌گذرد، این سازمان ۶۰ درصد نفت خام معامله شده بین المللی و همچنین ۸۰ درصد از ذخایر نفت خام جهانی را کنترل می کند و در تاریخ پر فراز و نشیب خود تحریم‌ و نبردهای نفتی بسیاری را تجربه کرده است.,1402/01/16
۱۱ میلیارد دلار بدهی انرژی عراق به ایران,در حالی که وزیرنفت و سایر مسئولان دولتی سال گذشته از عادی شدن روند تسویه بدهی گازی عراق به ایران گفتند، سفیر ایران در عراق اعلام کرد بغداد ۱۱ میلیارد دلار بابت واردات برق و گاز به ایران بدهکار است.,1402/01/15
نسخه تکراری برای بحران ناترازی گاز,معاون وزیر نفت از پیچیدن نسخه‌های تکراری برای جبران ناترازی گاز در سال ۱۴۰۲ خبر داده درحالی که هیچ اشاره‌ای به حذف یارانه مشترکان بدمصرف نکرده است.,1402/01/15
صادرات نفت در گرو آرامش و امنیت منطقه است,محمدعلی خطیبی گفت: کشورها مایلند که واردات را در شرایط امنیت انجام دهند، در نتیجه ثبات و آرامش منطقه می‌تواند به نفع صادرات و واردات کشورها باشد و توافق ایران و عربستان می‌تواند چنین شرایطی را فراهم کند.,1402/01/14
گاز دریای سیاه به خشکی می رسد,«فاتح دونماز» وزیر انرژی و منابع طبیعی ترکیه اعلام کرد کشورش آماده است گاز طبیعی کشف شده در دریای سیاه را در روزهای پایانی ماه مبارک رمضان به خشکی انتقال دهد.,1402/01/14
نفت روسیه براساس شاخص قیمت دوبی به فروش می رسد,شرکت روس‌نفت و شرکت ایندین اویل توافق کردند در جدیدترین قراردادشان برای تحویل نفت روسیه به هند، از شاخص قیمت نفت دوبی استفاده کنند.,1402/01/14
قیمت نفت ۵ دلار در هر بشکه افزایش یافت,قیمت نفت روز دوشنبه، تحت تأثیر اعلام غیرمنتظره‌ اوپک پلاس برای کاهش بیشتر تولید به دلیل آنچه عربستان سعودی، آن را اقدامی پیشگیرانه برای حمایت از ثبات بازار خواند، افزایش یافت.,1402/01/14
ناترازی انرژی به کمبود گاز، گازوئیل و در نهایت کمبود برق منجر می‌شود / بعید است ستاد بهینه‌سازی مصرف سوخت در سال ۱۴۰۲ تحولی ایجاد کند,عضو کمیسیون انرژی مجلس گفت: بعید است که ستاد بهینه‌سازی با اوضاعی که پیش‌بینی شده در سال آینده در ماموریت اصلی خود که بهینه‌سازی مصرف سوخت است تحول آن‌چنانی انجام دهد.,1402/01/14
تحریم نفت روسیه بازار نفتکش‌ها را داغ کرد,تحریم نفت روس‌ها توسط اتحادیه اروپا، بازار نفت و گاز روسیه را از اروپا به آسیا انتقال داد. مشتریان آسیایی روس‌ها، به دلیل مسافت طولانی، بازار ساخت تانکرهای سوخت و نفتکش را متحول کرده‌اند، به نحوی که رکورد سفارش در یک دهه اخیر شکسته شده است.,1402/01/11
نامشخص بودن نرخ تورم و آمار اشتغال آمریکا قیمت نفت را کاهش داد,اداره اطلاعات انرژی ایالات متحده اعلام کرد که ذخایر نفت خام ایالات متحده در هفته منتهی به ۲۴ مارس به طور غیرمنتظره‌ای کاهش یافت.,1402/01/11
نفت گران شد,تشدید مناقشه نفتی میان دولت عراق و اقلیم کردستان بر سر صادرات نفت به ترکیه موجب افزایش جهانی قیمت نفت شده است.,1402/01/09
درایت سهام داران در انتصاب مدیرعامل پتروشیمی مروارید,نایب رئیس کمیسیون انرژی مجلس گفت: با انتصاب اسدالله غلامپور به عنوان مدیرعامل پتروشیمی مرواید به زودی شاهد حضور شرکت های دانش بنیان و جهش تولید در این شرکت خواهیم بود.,1402/01/09
تولید ثروت ۸۰ میلیارد دلاری در پارس جنوبی,احمد محمدی‌زاده گفت: پالایشگاه‌های مختلف، صنایع پتروشیمی و تأسیسات مستقر در پارس جنوبی سالانه بین ۷۰ تا ۸۰ میلیارد دلار برای کشور ثروت تولید می‌کنند.,1402/01/08
مصرف ۱۲۲ میلیون لیتر بنزین در یک روز!,شرکت ملی پخش فرآورده های نفتی اعلام کرد که در هفتمین روز فروردین‌ماه امسال ۱۲۲ میلیون لیتر بنزین در کشور توزیع شد.,1402/01/08
اتحادیه اروپا به دنبال مسدود کردن LNG روسیه,روس‌ها همچنان تاوان حمله به اوکراین را پرداخت می‌کنند؛ اتحادیه اروپا درنظر دارد بدون تحریم جدید گاز روسیه، واردات LNG از این کشور را مسدود کند.,1402/01/08
لابی صاحبان پتروشیمی برای کاهش قیمت خوراک,۱۴۰۱ سالی جنجالی برای پتروشیمی های کشور بود که با پیروزی صاحبان پتروشیمی ها پایان یافت. سالی که مدیران آن با جنجال و لابی های سیاسی توانستند بند مربوط به افزایش قیمت خوراک پتروشیمی ها در لایحه بودجه ۱۴۰۲ را حذف کنند.,1402/01/06
درآمد ۵۲ میلیارد دلاری سابیک عربستان,۱۳ سال پس از تاسیس شرکت ملی صنایع پتروشیمی در ایران، غول پتروشیمی خاورمیانه «سابیک» احداث شد؛ شرکتی که در سال گذشته بیش از ۵۲ میلیارد دلار برای عربستان درآمد داشته است.,1402/01/05
پرسش‌‌های پرتکرار درباره گواهی نفت‌ خام و میعانات گازی,در واپسین روزهای سال ۱۴۰۱، طرح عرضه گواهی سپرده نفت خام و میعانات گازی رونمایی شد؛ طرحی که باهدف کوتاه کردن دست دلالان اجرا می شود.,1402/01/05
اصلاح ساختار حکمرانی انرژی باید در دستور کار قرار گیرد/ بهینه‌ سازی متولی ندارد,مدیر گروه نفت اندیشگاه تحلیلگران انرژی گفت: اصلاح ساختار حکمرانی انرژی ما نیازمند توجه بسیار و برنامه‌ای جدی است که اصلاح روابط مالی و ساختار حکمرانی و تفکیک وظایف حاکمیتی از تصدی گری، باید در رأس هدف این برنامه قرار بگیرد.,1402/01/04
۲۹ میلیون لیتر ناترازی بنزین / مصرف سوخت کشور با استانداردهای جهانی فاصله دارد,آغاز سفرهای نوروزی بار دیگر مشکل ناترازی بنزین را بیش از پیش نمایان کرد. ایرانیان روزانه ۱۴۴ میلیون لیتر بنزین مصرف کرده اند درحالی که تولید بنزین ۱۱۵ میلیون لیتر است.,1402/01/03
کسب رتبه هفتم جهان در بیشترین افزایش حاشیه سود خالص,خلیج فارس، بزرگترین هلدینگ نفت و پتروشیمی کشور در سالی که گذشت توانست عنوان سودآورترین شرکت ایرانی را از آن خود کند.,1402/01/03
ظرفیت تولید صنعت پتروشیمی بیش از دو برابر خواهد شد,معاون وزیر نفت در امور پتروشیمی گفت: بر اساس برنامه هفتم توسعه ظرفیت تولید صنعت پتروشیمی بیش از دو برابر خواهد شد. این در حالی است که در ابتدای انقلاب ما در حوزه‌های مختلف وابسته بودیم مانند کاتالیست‌ها و دانش فنی و تعمیر و نگهداری تأسیسات، اما در اینجا اعلام می‌کنیم که در این زمینه‌ها هیچ وابستگی‌ نداریم.,1402/01/02
آبادان چگونه بزرگترین پالایشگاه جهان شد,آخرین روز سال 401 با بهره‌برداری از طرح توسعه و تثبیت ظرفیت پالایشگاه آبادان به پایان رسید؛ پالایشگاهی که روزگاری بزرگترین پالایشگاه جهان بود و برای محافظت از آن 244 تن از کارکنانش شهید شدند.,1402/01/01
هلدینگ خلیج فارس، نامی در طراز جهانی,هلدینگ خلیج فارس، به عنوان بزرگترین شرکت پتروشیمیایی ایران، سال گذشته توانست جایگاه بیست و سوم را در میان شرکت‌های پتروشیمی جهان کسب کند.,1402/01/01
ثبت رکوردهای جدید در مصرف بنزین / سیاستگذاری معیوب بنزینی تا کی ادامه دارد؟,با فرارسیدن ایام نوروز و افزایش مصرف بنزین، رکوردهای جدیدی در این حوزه به ثبت رسیده که این رخداد باز هم لزوم اصلاح سیاستگذاری در این حوزه را یادآور می‌شود.,1401/12/29
وزیر نفت سالروز ملی شدن صنعت نفت را تبریک گفت,وزیر نفت تقارن ماه مبارک رمضان و آغاز بهار پرطراوت و حلول سال نو را به ملت بزرگ ایران به‌ویژه کارکنان صنعت نفت در جای جای ایران اسلامی تبریک و تهنیت گفت.,1401/12/29
شیر اصلی گاز را پیش از سفر ببندید,شرکت ملی گاز ایران بر بستن شیر اصلی گاز پیش از سفر و رعایت موارد ایمنی در ایام نوروز تاکید کرد.,1401/12/28
روسیه و ایران بازنده بازی نفت/ سود ۴ تریلیون دلاری نفت و گاز در جهان,معادلات بازار انرژی در جهان دگرگون شده است؛ فروش نفت روس‌ها به دلیل تحریم نصف شد.ایران نیز به‌دلیل تصورات اشتباه فرصت‌های طلایی بسیاری را از دست داد.,1401/12/28
تولید ماده اولیه سوخت جت در هلدینگ خلیج‌ فارس,واحد توسعه زنجیره ارزش HDS شرکت پالایش گاز بیدبلند خلیج فارس به منظور صیانت از محیط زیست و تولید یک میلیون و ۲۰۰ هزارتن محصول راهبردی مورد نیاز کشور به بهره‌برداری رسید.,1401/12/28
کاهش قیمت نفت با ضررهای هفتگی همراه است,قیمت نفت به دلیل ترس بانک‌ها پایین می‌آید که ضررهای هفتگی بزرگی را به دنبال دارد.,1401/12/28
افزایش 265 درصدی سود بزرگترین هلدینگ نفت و پتروشیمی ایران,برای نخستین بار از تاسیس هلدینگ خلیج فارس، گزارش صورت مالی تلفیقی این شرکت ، قابل قبول و بدون بندها و نکات حسابرسی است.,1401/12/27
تولید گرید جدید HMI در پتروشیمی جم,مدیر پژوهش و فناوری پتروشیمی جم از توسعه و تولید گرید جدید HMI با قابلیت جایگزینی گریدهای معمول پلی پروپیلن، سودآوری مناسب برای ذینفعان صنعت پتروشیمی و حمایت از تولید دانش‌بنیان و اشتغال‌آفرین خبر داد.,1401/12/27
ظرفیت صادراتی ایران با میعانات گازی فاز ۱۴ افزایش خواهد یافت,چیت‌ساز گفت: یک میلیون تن اتان در سال، یک میلیون تن ال‌پی‌جی در سال، به علاوه‌ی چهارصد تن گوگرد در روز، مشتقاتی هستند که در کنار تولید گاز به دست می‌آیند و همه‌ی این‌ها به ظرفیت صادراتی ما کمک خواهد کرد.,1401/12/27
عراق به کمک سرمایه گذاران 7 پالایشگاه می سازد,باوجود فراز و نشیب بسیار نفت در سال گذشته، کشورهای عراق و امارات درحال برنامه ریزی برای توسعه طرح های پالایشگاهی و ذخیره سازی نفت و گاز هستند.,1401/12/27
آغاز عملیات پتروپالایشگاه شهید سلیمانی در فروردین ۱۴۰۲,پس از انتشار گزارشی در اقتصاد آنلاین درباره‌ی عقب‌ماندگی دولت در طرح‌های پالایشگاهی، مدیرعامل شرکت ملی پالایش و پخش، از آغاز عملیات اجرایی پتروپالایشگاه شهید سلیمانی در فروردین ۱۴۰۲ خبر داده است.,1401/12/26
کارت بانکی جایگزین کارت سوخت می شود,معاون وزیر نفت از اجرای آزمایشی طرح استفاده از کارت بانکی به جای کارت سوخت از سال آینده خبر داد.,1401/12/26
بدترین هفته نفتی در ۲۰۲۳,بدترین هفته نفتی سال ۲۰۲۳ رو به پایان است؛ اخبار مربوط به صنعت بانکداری آمریکا، نگرانی هایی از رکود تقاضا را به وجود آورد که موجب سقوط قیمت نفت شد.,1401/12/26
سرپرست شرکت پازارگاد منصوب شد,مدیرعامل هلدینگ خلیج فارس با صدور حکمی «محمد مجاور شیخان» را به عنوان مشاور مدیرعامل و سرپرست شرکت عملیات غیر صنعتی پازارگاد منصوب کرد.,1401/12/25
قیمت نفت شروع به افزایش کرد,قیمت نفت خام روز پنجشنبه پس از ثبت ضررهای قابل توجه در اوایل هفته و سقوط دو بانک در ایالات متحده، در حال افزایش است.,1401/12/25
خدمات فنی و مهندسی رقیب درآمدهای نفتی,معاون وزیر نفت در امور مهندسی، صدور خدمات فنی و مهندسی به کشورهای دیگر را رقیب درآمدهای نفتی برای این وزارتخانه دانست.,1401/12/25
سال 1402 گاز مشترکان پرمصرف گران می شود,تخفیف 70 درصدی قبوض گاز پرمصرف ها به پایان رسیده است درصورت ادامه روند فعلی در سال 1402، یارانه انرژی مشترکان پرمصرف حذف خواهد شد.,1401/12/24
افزایش ظرفیت پالایشگاهی در چین,ظرفیت پالایشگاه های چین به دلیل تقاضای بالا برای نفت خام، افزایش یافته است.,1401/12/24
تخفیف ۲۵ دلاری مافیای خام فروشی در محموله‌های ۱۰۰ میلیون دلاری! / تخفیف و بلندینگ در «مینی ریفاینری‌ها» قطع شد,اتفاقی که مافیای خام فروشی میعانات گازی را ناراحت کرده، باز شدن حلقه خریداران میعانات گازی در معاونت امور بین‌الملل نفت است؛ رقبای آنها افزایش یافته و این مسئله خوشایند آنها نیست.,1401/12/24
افزایش سهم صندوق توسعه ملی از نفت,سهم صندوق توسعه ملی از درآمدهای نفتی به 42 درصد افزایش یافت.,1401/12/24
هفتاد درصد انرژی دنیا در خلیج فارس است,سلمان خزائی گفت: متأسفانه بهره‌برداری از این انرژی که ۷۰ درصد آن در خلیج فارس است، ۳۰درصد است. همین که کشورهای غربی نمی‌خواهند این منطقه آرام باشد به دلیل وجود همین انرژی است,1401/12/24
سهم ۷۰ درصدی سازندگان داخلی در فاز ۱۴ پارس جنوبی,در ابتدای کار توسعه پارس جنوبی در دهه ۷۰، حدود ۲۵ درصد از تجهیزات ایرانی بود اما اکنون سهم ساخت داخل به بالای ۷۰ درصد رسیده است.,1401/12/24
قیمت گذاری نفت در دستان آسیایی ها,به گفته بازرگانان و تحلیلگران، تحریم‌های غرب بر نفت روسیه و ایران، سوخت ارزان‌قیمت را به آسیا منتقل کرده؛ این کار موجب از میان رفتن روند چند دهه‌ای نفت در جهان شده است.,1401/12/23
قیمت نفت در سراشیبی سقوط,سقوط بانک «سیلیکون ولی» علاوه‌بر وحشت بر بازارهای سهام و ایجاد بحران مالی جدید، قیمت نفت را نیز بیش از 1 دلار کاهش داد.,1401/12/23
گاز مایع در مجتمع گاز پارس جنوبی افزایش یافت,مدیرعامل مجتمع گاز پارس جنوبی از افزایش ۴۲ درصدی تولید گاز مایع (ال‌پی‌جی) در این مجموعه نسبت به سال ۱۴۰۰ خبر داد.,1401/12/22
کاهش صادرات محصولات نفتی روسیه,رویترز بر اساس داده های منابع صنعتی تخمین زده است که صادرات محصولات نفتی روسیه از طریق دریا در ماه فوریه با اجرایی شدن تحریم اتحادیه اروپا و محدودیت های قیمتی G7 برای سوخت روسیه، 10.4 درصد کاهش یافته است.,1401/12/22
"چین ""تهدید بزرگ"" برای صنعت انرژی آمریکا",به گفته، صنعت انرژی این کشور باید در برابر حملات سایبری چین، که نگرانی شدیدتر از حملات روسیه در بحبوحه جنگ این کشور با اوکراین است، محافظت کند.,1401/12/22
دست دلالان از فروش نفت خام کوتاه می شود/ رفع کسری بودجه با کمک گواهی سپرده نفت خام,یکی از گام‌های بلند دولت سیزدهم در صنعت نفت، که به تازگی آیین رونمایی آن برگزار شد عرضه‌ی گواهی سپرده‌ نفت خام و میعانات گازی است. در واقع این گواهی ابزار تازه‌ای در بازار سرمایه است که می‌تواند راهی شفاف برای ورود بخش خصوصی به صنعت نفت باشد.,1401/12/22
پاکستان خواهان نفت خام روسیه با تخفیف بالاست,رسانه ها روز یکشنبه گزارش دادند که پاکستان به دنبال خرید نفت روسیه به قیمت 50 دلار در هر بشکه است، زیرا این کشور جنوب آسیا با بحران نقدینگی اقتصادی و ذخایر خارجی دست و پنجه نرم می‌کند.,1401/12/22
پالایشگاه‌ هایی که روی کاغذ ماندند,به نظر می‌ رسد عاقبت طرح‌ های پالایشی وزارت نفت، به سرنوشت مسکن ملی دچار شده است. هیچ‌یک از برنامه‌ های اصلی این وزارتخانه برای کلنگ‌ زنی طرح‌ های پتروپالایشی به سرانجام نرسیده است؛ درست برخلاف وعده‌ هایی که از سال گذشته داده شد.,1401/12/22
کاهش ارزش دلار نفت را گران کرد,قیمت نفت در معاملات روز دوشنبه در اواخر صبح آسیا افزایش یافت و شروع ضعیف را معکوس کرد زیرا بهبود تقاضای چین و ضعیف‌تر شدن دلار از بازار حمایت کرد.,1401/12/22
تأثیر مثبت توافق ایران و عربستان بر بازارهای انرژی,امین ناصر، مدیرعامل آرامکو روز یکشنبه گفت که بازار نفت در کوتاه‌مدت تا میان‌مدت متعادل خواهد ماند و او محتاطانه خوش‌بین است.,1401/12/22
یارانه ۶ میلیار دلاری به خودروسازها/ کسری بودجه و افزایش تورم، پیامد یارانه انرژی,دولت‌ها با اختصاص یارانه به حامل‌های انرژی، سبب افزایش تورم و کسری بودجه و خلق نقدینگی شده‌اند. راه‌ حل این معضل، قیمت‌گذاری براساس فرمول عرضه و تقاضا و آزادسازی قیمت‌ها، در یک شیب ملایم است که موجب شوک قیمتی نشود.,1401/12/21
گواهی سپرده نفت‌خام می‌تواند به‌عنوان وثیقه و ضمانت بانکی استفاده شود,وزیر نفت با بیان اینکه گواهی سپرده نفت‌خام می‌تواند به‌عنوان وثیقه و ضمانت بانکی استفاده شود، گفت: این گواهی ابزاری برای شفافیت و ایجاد تنوع در صادرات نفت است.,1401/12/21
عرضه ۶ میلیارد دلار گواهی سپرده نفت خام در سال,مدیرعامل شرکت ملی نفت ایران از عرضه ۶ میلیارد دلار گواهی سپرده نفت‌خام و میعانات گازی در طول سال در بورس انرژی خبر داد.,1401/12/21
در سال آینده با نوسانات نفت مواجه خواهیم بود,مولوی معتقد است: با توجه به اینکه هنوز پرونده‌ی اتمی ایران در مجامع جهانی حل نشده، سال آینده ممکن است با نوسانات نفت مواجه شویم.,1401/12/21
دیدگاه های مشترک ایران و عربستان در بحث صادرات نفت,وزیر نفت گفت: در جلساتی که در اوپک و اوپک پلاس برگزار شد، مشخص شد با عربستان دیدگاه‌های مشترکی داریم.,1401/12/21
قیمت نفت پس از افزایش اشتغال در آمریکا افزایش یافت,قیمت نفت در روز جمعه پس از آمارهای اشتغال در ایالات متحده بیش از حد انتظار بیش از 1 درصد افزایش یافت، اگرچه هر دو معیار در هفته بیش از 3 درصد کاهش یافتند.,1401/12/21
بنزین گران نمی‌شود,وزیر نفت از خبرهای خوش توافق با چین و گران نشدن بنزین در سال آینده خبر داد.,1401/12/20
صادرات نفت عراق به ۲۵۶ هزار بشکه رسید,اداره اطلاعات انرژی امریکا در گزارشی اعلام کرد که میانگین صادرات روزانه نفت عراق به امریکا طی هفته گذشته به میانگین ۲۵۶هزار بشکه در روز رسید.,1401/12/20
دولت با افزایش قیمت انرژی در پی درآمدزایی نیست,عبدالعلی رحیمی مظفری: اگر جایی قیمت انرژی را در بخش خانگی افزایش می‌دهیم صرفاً هدفمان، مدیریت مصرف انرژی است نه فشار بر روی مردم برای افزایش درآمد چون درآمدی که از این محل داریم نسبت به هزینه‌کردی که وجود دارد، بسیار ناچیز است.,1401/12/20
انقلاب شیل در شرف پایان است,دوره رشد تهاجمی شیل ایالات متحده به پایان رسیده است. مدل شیل قطعا دیگر تولید کننده نوسان نیست.,1401/12/19
تحریم ۴۵ شرکت در ارتباط با پتروشیمی‌ ایران,آمریکا یک فرد و ۴۵ شرکت را در ارتباط با ایران تحریم کرد.,1401/12/18
صادرات گازوئیل روسیه به عربستان,روسیه صادرات گازوئیل به عربستان، متحد آن در ائتلاف اوپک پلاس را در فوریه آغاز کرد,1401/12/18
یارانه نفت و گاز آمریکا حذف می شود,دولت بایدن سرگرم برنامه‌ریزی برای حذف یارانه‌های صنعت نفت و گاز در بودجه بعدی خود است.,1401/12/18
ثبات قیمت نفت,قیمت نفت در پی کاهش بیش از حد انتظار ذخایر آمریکا ثابت ماند.,1401/12/18
هیچ، سهم فقرا از یارانه بنزین,هدفمندسازی یارانه‌ها باهدف توزیع عادلانه ثروت و حمایت از قشر ضعیف جامعه اجرا شد اما امروز نمایندگان مجلس شورای اسلامی خلاف آن عمل کردند.,1401/12/16
کارت سوخت های جا مانده در جایگاه را چطور پیگیری کنیم؟,چگونگی پیگیری کارت‌های سوخت جامانده در جایگاه‌ها در سایت شرکت ملی پخش فرآورده‌های نفتی اعلام شد.,1401/12/16
جمع‌ آوری گازهای همراه نفت ناترازی گاز را جبران می‌ کند,محمد اسماعیلی کفایتی با بیان اینکه تحریم‌ها برای شرکت‌های دانش‌بنیان محدودیتی ایجاد نمی‌کنند اظهار کرد: بردن گاز همراه نفت به زنجیره ارزش و یا خوراک پتروشیمی‌ها، می‌تواند یک کار اقتصادی باشد یا از همه‌ مهمتر با این اتفاق می‌توان ناترازی گاز را در زمستان جبران کرد.,1401/12/16
عرضه نفت از تقاضای آن عقب خواهد افتاد,ایالات متحده می‌خواهد شاهد تولید نفت خام بیشتر جهان از جمله اعضای اوپک باشد. این همان چیزی است که یک مقام وزارت خارجه در حاشیه CERAWeek گفت که اقتصاد جهانی در حال بهبود است و عرضه بیشتر برای تأمین تقاضا ضروری است.,1401/12/16
قیمت نفت به دلیل نگرانی های عرضه بالا می رود,قیمت نفت پس از نگرانی مدیران صنعت در مورد محدودیت ظرفیت مازاد در بازار و عدم اطمینان در مورد عرضه روسیه در حالی که تقاضا از سوی بزرگترین واردکننده نفت خام چین در حال بهبود است، افزایش یافت.,1401/12/16
شرایط ثبت نام در آزمون استخدامی وزارت نفت اعلام شد,به گزارش اقتصادآنلاین، اطلاعیه سازمان سنجش آموزش کشور در خصوص ثبت نام آزمون استخدامی وزارت نفت بزودی در سایت این سازمان قرار خواهد گرفت و داوطلبان می توانند جهت ثبت نام در آزمون به آدرس sanjesh.org مراجعه کنند.,1401/12/15
روسیه نخستین صادرکننده نفت به هند شد,با افزایش صادرات نفتی روسیه به هند، عراق در ماه فوریه در رتبه دوم صادرکنندگان نفت به این کشور جای گرفت.,1401/12/15
شرکت های نفت و گاز ایران و روسیه، نشست مشترک برگزار کردند,نشست مشترک شرکت‌های نفت و گاز ایران و روسیه با حضور نمایندگانی از انجمن شرکت‌های صادرات‌محور برق و انرژی روس وابسته به وزارت انرژی روسیه و بعضی از شرکت‌های دانش‌بنیان ایرانی به میزبانی پارک نوآوری و فناوری نفت و گاز برگزار شد.,1401/12/15
شِل قصد دارد در سیستم انرژی بریتانیا سرمایه گذاری کند,شل اعلام کرد که قصد دارد طی 10 سال آینده 20 تا 25 میلیارد پوند در سیستم انرژی بریتانیا سرمایه‌گذاری کند که بیش از 75 درصد آن برای محصولات و خدمات کم کربن و صفر، از جمله باد دریایی، هیدروژن، کربن در نظر گرفته شده است.,1401/12/15
همسایگان در حال بلعیدن میادین مشترک هستند/دست انداز تحریم‌ها در تأمین مواد اولیه,احسان ثقفی گفت: آنجایی که تحریم، نقش بسیار خطرناکی ایفا می‌کند، در حوزه‌های مشترک است؛ همسایگان ما در حال بلعیدن میادین مشترک هستند در حالی که ما آرام آرام پیش می‌رویم.,1401/12/15
دلیل سفر رییس روسنفت به کوبا چه بود؟,رییس جمهور کوبا با مدیر عامل شرکت روسنفت روسیه در بحبوحه کمبود سوخت دیدار کرد,1401/12/14
استقبال متقاضیان از پیش ثبت نام نمایشگاه بین‌المللی نفت,پیش‌ثبت نام بیست‌وهفتمین دوره نمایشگاه بین‌المللی نفت، گاز، پالایش و پتروشیمی که از روز یک‌شنبه، (هفتم اسفندماه) به‌صورت الکترونیکی و از طریق سامانه ثبت‌نام در سایت نمایشگاه آغاز شده، با استقبال بالای متقاضیان همراه بوده است.,1401/12/14
جای خالی آرامکوی عربستان در کنفرانس انرژی هیوستون,مدیر اجرایی شرکت نفت دولتی عربستان سعودی آرامکو در کنفرانس انرژی سازماندهی شده توسط S&P Global در هفته آینده شرکت نخواهد کرد.,1401/12/14
از فقدان استراتژی انرژی رنج می‌بریم/ هیچ تصوری از ژئوپلیتیک در ایران وجود ندارد,عضو هیئت علمی دانشکده حقوق و علوم سیاسی دانشگاه تهران گفت: شما اگر بتوانید با استاده از انرژی، کشورهای اطرافتان را کنترل کنید، می‌توانید به اهداف ژئوپلیتیک خود نیز دست پیدا کنید اما در حال حاضر، هیچ تصوری از ژئوپلیتیک در کشور ما وجود ندارد.,1401/12/14
خطوط لوله نورد استریم مهر و موم می‌شوند,منابع آگاه به رویترز گفته‌اند که خطوط لوله گاز زیردریایی «نورد استریم» روسیه که دچار شکستگی شده‌اند، قرار است مهر و موم شوند، زیرا هیچ برنامه‌ی فوری برای تعمیر یا فعال‌سازی مجدد آنها وجود ندارد.,1401/12/13
در سال 2022 گازسوزی کاهش نیافت,باوجود وعده‌های جسورانه چندین شرکت نفت و گاز، بسیاری از آنها نتوانستند شعله‌ور شدن گاز طبیعی خود را در سال 2022 کاهش دهند.,1401/12/13
تحریم پتروشیمی های بوشهر و شیراز,وزارت خزانه داری آمریکا با صدور بیانیه‌ای اعلام کرد پتروشیمی های بوشهر و شیراز را تحریم کرده است.,1401/12/12
ثبت نام آزمون استخدامی وزارت نفت از ۱۵ اسفند ماه,معاونت توسعه مدیریت و سرمایه انسانی وزارت نفت از ثبت‌نام برای برگزاری آزمون استخدامی در اسفندماه سال جاری خبر داد.,1401/12/12
ایران بازنده بزرگ انرژی بعد از نبرد روسیه و اوکراین,محمد قاسمی گفت: واقعیت این است که ایران بازنده بزرگ انرژی بعد از نبرد روسیه و اوکراین بوده است. ایران تصورات اشتباهی درباره واکنش اروپا نسبت به روسیه داشت و همین تصورات اشتباه موجب از دست رفتن این فرصت شد.,1401/12/11
رییسی به پارس جنوبی رفت,رییس‌جمهوری با بیان اینکه بوشهر در حوزه انرژی حرف اول را در کشور و شاید در منطقه می‌زند، گفت: بوشهر در حوزه‌های دیگر هم می‌تواند سرآمد باشد، در حوزه اقتصاد دریا، اقتصاد کشاورزی و در بسیاری زمینه‌های دیگر بوشهر از جایگاه مهمی برخوردار بوده و از همه مهم‌تر مردمی پرتلاش دارد.,1401/12/11
تشدید انزوای ایران در اوپک,امیرحسین زمانی‌نیا گفت: ایران وزنه‌ای جدی در اوپک است اما کشوری در سیاست‌گذاری‌ها سهیم می‌شود که تولید بیشتری داشته باشد.,1401/12/10
تجارت نفت از اروپا دور می شود,نفت بزرگترین کالای جهان است و بازار جهانی نفت خام در سال 2022 حدود 2.7 تریلیون دلار برآورد شده است.,1401/12/10
تصویب مالیات بر محصولات پتروشیمی,نمایندگان مجلس شورای اسلامی به‌منظور اجرای قانون جهش تولید دانش‌بنیان و جلوگیری از خام‌فروشی، صادرات محصولات معدنی، فلزی و غیرفلزی، نفتی، گازی و پتروشیمی را مشمول مالیات و عوارض صادراتی کردند.,1401/12/10
چین بازار نفت را شگفت زده می کند,قیمت نفت خام امروز تحت تاثیر داده‌های جدید چین افزایش یافته که نشان می‌دهد فعالیت‌های تولیدی این کشور پس از رکود در بحبوحه قرنطینه‌های سال گذشته در حال افزایش است.,1401/12/10
اگر گاز نبود تبدیل به بزرگترین وارد کننده گازوییل می‌شدیم/ ذخیره‌سازی برای ما یک امر حیاتی است,رضا نوشادی گفت: ۸۰ درصد سبد انرژی ما گاز است و باید ذخیره‌سازی را جدی بگیریم چرا که اگر اتفاق خاصی بیفتد در مناطق سردسیر، باید جسد از خانه‌ها بیرون بکشیم و در این شرایط، ذخیره‌سازی برای ما حیاتی است.,1401/12/09
آزمون استخدامی شرکت های تابعه گروه صنایع پتروشیمی خلیج فارس در منطقه عسلویه آغاز شد,مدیر سرمایه‌ انسانی شرکت صنایع پتروشیمی خلیج فارس از آغاز آزمون استخدامی شرکت‌های تابعه گروه صنایع پتروشیمی خلیج فارس در منطقه عسلویه در چهار حوزه بوشهر، شیراز، اهواز و تهران خبر داد.,1401/12/09
