Title,Summary,Date
تیم فعلی هیات رییسه هماهنگ و افراد جامع الشرایط هستند,خزانه دار اتاق ایران گفت: ما روز یکشنبه مورد اقبال بخش خصوصی و نمایندگان حوزه تولید قرار گرفتیم و به عنوان اعضای هیات رییسه اتاق ایران انتخاب شدیم.,1402/03/30
قالیباف از وزارت صمت رفت,امید قالیباف با انتشار پیامی از پایان دوره سخنگویی در وزارت صمت خبر داد.,1402/03/30
پیام تبریک مدیرعامل خانه تجار به ریاست جدید اتاق بازرگانی ایران,مدیرعامل خانه تجار در پیامی انتصاب جناب آقای دکتر حسین سلاح ورزی را به عنوان ریاست جدید اتاق بازرگانی، صنایع، معادن و کشاورزی ایران تبریک گفت.,1402/03/29
معدن ایران هنوز درگیر تصدی‌گری دولتی است / عربستان با جذب سرمایه‌ تولیدکننده منابع معدنی منطقه می‌‌شود!,عربستان در حال تسریع گام‌ها برای تنوع‌بخشی به اقتصاد خود و یافتن جایگزین‌های واقعی برای درآمدهای نفتی است. محقق کردن چشم‌انداز 2030 با سرمایه‌گذاری 170 میلیارد دلار برای توسعه معادن با حدود 60درصد شرکت‌های خصوصی و 40درصد دولتی، از دیگر اهداف عربستان است.,1402/03/29
تولید نوشیدنی سودمند ورزشی زمزم,رونمایی از اکستریم زمزم نوشیدنی سودمند ورزشی این شرکت که می‌تواند املاح و مواد موزد نیاز بدن ورزشکاران را تامین کند‌.,1402/03/29
حقوق گمرکی کالاهای اساسی دارو یک درصد شد,وزیر اقتصاد تاکید کرد: وزارت اقتصاد تمام تلاش خود را به کار گرفته تا ترخیص دارو و تجهیزات پزشکی از گمرکات کشور تسریع شود.,1402/03/29
تامین مالی صنعت غذا نیازمند حرکت به سمت بازار سرمایه / سرمایه گذاری جدید مقدمه امنیت غذایی,با حضور فعالان صنعت غذا و بازار سرمایه پنلی در رابطه با تامین مالی در صنعت غذا برگزار شد که در آن به مسائلی مانند راه های جایگزین تامین مالی از بازار پول و ظرفیت های بازار سرمایه پرداخته شد.,1402/03/28
سرمایه گذاری در مناطق آزاد آسان می شود؟,معاون‌ اجرایی رییس‌جمهور از آماده شدن ۶۰۰ بسته سرمایه گذاری برای سرمایه‌گذاران خبر داد.,1402/03/28
فولاد هرمزگان، برترین سازمان در حوزه مسئولیت‌های اجتماعی,در بیست و دومین دوره جوایز صنعت روابط عمومی ایران در سازمان مدیریت صنعتی جایزه برترین سازمان در حوزه مسئولیت‌های اجتماعی به شرکت فولاد هرمزگان اختصاص یافت.,1402/03/28
جوابیه بانک مرکزی به اقتصادآنلاین,بانک مرکزی در واکنش به خبر «کمبود ارز به افت تولید تایر در اردیبهشت ماه منجر شد‌‌/ موجودی مواد اولیه رو به اتمام است» جوابیه ای برای اقتصادآنلاین ارسال کرد.,1402/03/28
باید در تعامل با دولت برنامه داشته باشیم / بداخلاقی‌ها به دلیل رقابت انتخاباتی بود,سلاح ورزی گفت: اتاق زمانی می‌تواند موفق باشد که از رقابت عبور کند و در دوران جدید همه اعضایش را به کار بگیرد تا بخش اقتصادی تقویت شود. بداخلاقی‌ها به دلیل رقابت انتخاباتی بود. امیدواریم از این موضوع عبور کنیم. اما ما و همکارانمان به اهداف خود متمرکز هستیم.,1402/03/28
اولین واکنش سلاح ورزی بعد از برد در انتخابات اتاق بازرگانی ایران,حسین سلاح ورزی بعد از انتخاب به عنوان رییس اتاق بازرگانی توییتی منتشر کرد.,1402/03/28
سلاح ورزی رییس اتاق بازرگانی ایران شد,حسین سلاح ورزی با ۲۶۵ رای رییس اتاق بازرگانی ایران شد.,1402/03/28
حسن یزدانی سفیر برند زمزم شد,عصر دیروز پهلوان حسن یزدانی با حضور محمود خسروی وفا رئیس کمیته ملی المپیک، غفور کارگری رئیس کمیته ملی پارالمپیک، علی جمشیدی مدیرعامل شرکت زمزم، حمیدرضا شیران مدیرعامل هلدینگ صنایع غذایی سینا و جمعی از اصحاب رسانه در سی‌امین نمایشگاه بین المللی آگروفود تهران به عنوان سفیر برند زمزم معرفی شد.,1402/03/28
فهرست کاندیداهای «اتاقی برای همه» برای هیات رییسه اتاق مشخص شد,ائتلاف اتاقی برای همه از لیست نهایی خود به ریاست حسین سلاح ورزی رونمایی کرد.,1402/03/28
فهرست کاندیداهای «اتاقی به وسعت ایران» برای هیات رییسه اتاق مشخص شد,ائتلاف اتاقی به وسعت ایران با ریاست یونس ژائله لیست نهایی خود را منتشر کرد,1402/03/28
فهرست کاندیداهای «اتاقی برای تغییر» برای هیات رییسه اتاق مشخص شد,ائتلاف اتاقی برای تغییر لیست نهایی خود با ریاست حسین پیرموذن را منتشر کرد.,1402/03/28
حسین سلاح ورزی با ۲۶۵ رای رییس اتاق بازرگانی ایران شد / نواب رییس اتاق ایران انتخاب شدند,انتخابات اتاق بازرگانی صبح امروز برگزار شد.,1402/03/28
فولاد هرمزگان، برترین سازمان در حوزه مسئولیت‌های اجتماعی,در بیست و دومین دوره جوایز صنعت روابط عمومی ایران در سازمان مدیریت صنعتی جایزه برترین سازمان در حوزه مسئولیت‌های اجتماعی به شرکت فولاد هرمزگان اختصاص یافت.,1402/03/27
ژائله: نیازی به تصمیم‌گیری پدرخوانده‌ها نیست,نشست ژائله برای معرفی برنامه‌هایش برگزار شد.,1402/03/27
باید یک نظام مالی مدرن بین دو کشور ایجاد شود/ بازرگانان برای کشف فرصت‌ها نشست‌های صمیمی برگزار کنند,همایش تجاری ایران و ازبکستان امروز شنبه با حضور وزرای صنعت دو کشور در محل اتاق بازرگانی ایران برگزار شد.,1402/03/27
زمان آن رسیده که اقتصاد به بخش خصوصی واگذار شود/ دوره جدید اتاق متفاوت با دوره قبل است,رییس اتاق بازرگانی ایران بیان کرد: در هیچ جای دنیا هیچ اقتصادی بدون حضور یک بخش خصوصی قوی به سمت توسعه حرکت نکرده و الان زمان آن است که سهم بخش خصوصی از اقتصاد افزایش پیدا کند و اقتصاد به بخش خصوصی و مردم واگذار شود و در این زمینه هم حمایت‌های لازم صورت گیرد.,1402/03/27
وزارت صمت مرجع تایید صلاحیت ها نیست,معاون امور حقوقی اتاق ایران اعلام کرد وزارت صمت مرجع تایید صلاحیت های انتخابات نیست.,1402/03/27
اولویت وزیر جدید صمت چه باید باشد؟,یک عضو اتاق بازرگانی تهران گفت: هر کسی که وزیر صمت می‌شود اولین کاری که باید کند این است که تصدی گری را از وزارتخانه جدا کند و از بنگاه‌داری فاصله بگیرد، آن موقع می‌توان انتظار اتفاقات خوبی را داشت.,1402/03/27
صنعت شیشه‌سازی، متضرر از تورم و ناترازی انرژی,در اولین روز از نمایشگاه ایران آگروفود، معاون بازرگانی شرکت زمزم به همراه دو تن از مدیران عامل صنعت شیشه‌سازی، در نشستی به بحث پیرامون دغدغه‌ها و چالش‌های شیشه‌سازان ایرانی پرداختند.,1402/03/27
ترک‌ها و عرب‌ها را در دنیا میلیاردر کردیم، چون خودمون زنجیره‌ها را ایجاد نکردیم / نیازمند اصلاح مدیریت واردات هستیم,نشست معرفی برنامه‌های یونس ژائله برگزار شد.,1402/03/26
برگزاری سی‌امین نمایشگاه صنایع غذایی با حضور زمزم,سی امین نمایشگاه بین المللی آگروفود با حضور ۵۷۰ شرکت داخلی و ۹۵ شرکت خارجی از ۲۶ خرداد ماه تا ۲۹ خرداد ماه در محل نمایشگاه بین المللی تهران برگزار خواهد شد.,1402/03/26
عظیم زاده: کار اتاق سیاسی نیست، اقتصادی است / ژائله: به دنبال رشدهای بزرگ هستیم,صبح امروز یونس ژائله و احد عظیم زاده در نشست‌های جداگانه، به ارایه برنامه های خود در صورت انتخاب شدن به عنوان رییس اتاق پرداختند.,1402/03/26
تجارت ایران و هند به ۷۰۰ میلیون دلار رسید,وزارت بازرگانی و صنعت هند از رشد ۶ درصدی صادرات ایران به این کشور در چهار ماهه نخست ۲۰۲۳ خبر داد و کل تجارت دو کشور در این دوره را حدود ۷۰۰ میلیون دلار اعلام کرد.,1402/03/26
فولاد مبارکه در ایجاد نگاه تحولی پیشتاز است,گروه فولاد مبارکه به عنوان گروه تولیدی پیشتاز در ایجاد نگاه تحولی در اقتصاد و صنعت، در پانزدهمین نمایشگاه صنعت مالی حضور یافت.,1402/03/25
صلاحیت سلاح‌ورزی برای هیات رییسه اتاق بازرگانی رد شد + تکمیلی,خبرگزاری ایرنا که خبر رد صلاحیت سلاح ورزی را منتشر کرده بود، آن را از سایت خود حذف کرد.,1402/03/25
حضور زمزم در ۳۰مین نمایشگاه بین‌المللی ایران آگروفود,زمزم در سالن ۲۲_۲۰ نمایشگاه بین‌المللی تهران میزبان مدعوین محترم خواهد بود.,1402/03/25
اولین رویداد تخصصی طعم دهنده ها در صنایع نوشیدنی ایران برگزار شد,زمزم با همکاری موسسه تحقیق و توسعه دانشمند و ستاد توسعه زیست فناوری اولین رویداد تخصصی طعم‌دهنده‌ها در صنایع نوشیدنی ایران را برگزار کرد.,1402/03/25
ایرنا خبر رد صلاحیت سلاح ورزی را از سایت خود حذف کرد,برخی از کاندیداهای هیات رییسه اتاق ایران از اعلام نتیجه تایید صلاحیت‌ها با پیامک خبر دادند.,1402/03/25
مهم ترین برنامه های کاندیداهای ریاست اتاق بازرگانی / تشکل تشکل ها در پی اعتلای تشکل ها؟,در نشست امروز کاندیداهای ریاست اتاق بازرگانی تمام کاندیداها بر نقش تشکل‌ها تاکید داشتند. یکی آمده بود تا پول خرج کند، دیگری از تمام سمت‌هایش انصراف داده بود، یکی از اتاق قبل انتقاد کرد و… اما در این بین به نظر می‌رسد همه متوجه شده‌اند که اتاق دهم تنها در صورتی که اهمیت ویژه‌ای به تشکل‌ها دهد، می‌تواند اینده روشنی داشته باشد و از این رو نقش تشکل‌ها در نطق تمام کاندیداها به شدت پررنگ بود.,1402/03/24
اتاق جزیره مستقل از واقعیات جامعه نیست,اتاق بازرگانی جزیره‌ای مستقل از کنش‌ها و واقعیتهای جامعه پیرامونش نیست، اعضای اتاق بازرگانی قبل از عضویت در اتاق، عضو جامعه اجتماعی ایرانی هستند که امروز اقتصاد بیمارش موجب بروز اختلالات عمیق اجتماعی، گسترس فقر و به دنبال آن تکرر جرایمی شده است که کم کم امنیت اقتصادی دولت و بخش خصوصی را توأمان تحت تاثیر خود قرار خواهد داد.,1402/03/24
اتاق بازرگانی تایلند الگویی درخشان برای اتاق دهم ایران!,امروزه در کشورهای توسعه یافته، اتاق‌های بازرگانی با نیازهای متغیر جامعه سازگار شده‌ و نقش اساسی در تحولات جامعه داشته است. در این راستا نقش اتاق بازرگانی برای رسیدگی به دغدغه‌های اجتماعی و اقتصادی و نیازهای مرتبط با آن گسترش یافته و فراتر از هدف اصلی آن در چندین قرن پیش می‌باشد.,1402/03/24
در نشست غیرعلنی روز گذشته اتاق تهران چه گذشت؟,دومین نشست هیات نمایندگان اتاق تهران روز گذشته سه شنبه ۲۳ خرداد برگزار شد. ادامه این جلسه بدون اطلاع قبلی غیرعلنی شد و از خبرنگاران خواسته شد جلسه را ترک کنند. یکی از اعضای اتاق بازرگانی تهران گفت که محور این جلسه همفکری درباره انتخابات هیات رییسه اتاق ایران بوده که قرار است ۲۸ خرداد برگزار شود.,1402/03/24
رونمایی از برنامه حسین سلاح ورزی، کاندیدای ریاست اتاق بازرگانی ایران برای دوره دهم فعالیت اتاق,انتخابات هیات رییسه اتاق بازرگانی ایران قرار است ۲۸ خردادماه برگزار شود و با انتخاب هیات رییسه، پارلمان بخش خصوصی دور جدیدی از نقش آفرینی در اقتصاد را تجربه نماید.,1402/03/24
ژائله: من به کسی باج نخواهم داد / سلاح ورزی: درآمد چهار در هزار رانتی است!,نشست معارفه نامزدهای انتخابات هیات رییسه اتاق ایران که صبح امروز آغاز شده بود، دقایقی پیش پایان یافت. در این نشست سلاح ورزی، ژائله، پیرموذن و عظیم‌زاده که برای کسب کرسی ریاست ثبت نام کرده‌اند به تشریح برنامه‌های خود پرداختند.,1402/03/24
کاغذ ارزان می‌شود,رییس اتحادیه فروشندگان کاغذ با اشاره به ادامه روند ارزانی کاغذ تحریر گفت: پیش بینی ما این است که کاغذ تحریر تا ۱۰۰ هزار تومان دیگر در بازار با کاهش قیمت مواجه خواهد شد.,1402/03/23
فرصت ویژه خرید لوازم خانگی در جشنواره دوو میلیون تومانی دوو,وقتی صحبت از انتخاب لوازم خانگی می‌شود، بحث بین محصولات داخلی و خارجی اغلب اولین سوالی است که افراد از خودشان می‌پرسند.,1402/03/23
اولین قول وزیر جدید صمت / خودروها را برقی می کنیم,وزیر پیشنهادی صمت گفت: برمبنای انتظارات رهبر انقلاب از وزارت صمت یک نقشه راهبردی و سند مقدماتی خوبی تهیه شده است که با کمک شما نمایندگان کامل خواهد شد.,1402/03/23
امیدوارم انتخابات هیات رییسه اتاق ایران واقعی برگزار شود و انتصابات نباشد!,رییس اتاق مشترک بازرگانی ایران و ترکیه گفت: انتخابات باید برگزار شود و نه انتصابات، کاندیداها باید بیایند خودشان و برنامه‌هایشان را معرفی کنند و رای‌دهندگان با توجه به این صحبت‌ها رای دهند و اینطور نباشد که در جلسه‌ای انتصابات انجام شود و بعد بیایند روز انتخابات برای خالی نبودن عریضه انتخابات برگزار کنند. اگر این اتفاق بیفتد بخش خصوصی جایگاه واقعی خودش را پیدا نخواهد کرد و مشکلات فعلی پابرجا خواهد ماند.,1402/03/23
«علی‌آبادی» وزیر صمت شد,نمایندگان مجلس به علی‌آبادی گزینه پیشنهادی دولت برای وزارت صنعت، معدن و تجارت اعتماد کردند.,1402/03/23
بزرگترین معدن ذخیره مس غرب آسیا در ایران کشف شد,بزرگترین معدن ذخیره مس پورفیری ایران و غرب آسیا در محدوده معدنی سریدون مس سرچشمه کشف شده است.,1402/03/23
وزیر پیشنهادی صمت: به قیمت گذاری دستوری اعتقادی ندارم,گزینه پیشنهادی وزارت صمت گفت: معتقد به قیمت گذاری دستوری نیستم اما این موضوع راهکارهای خود را دارد و باید مطابق قانون عمل کنیم و با درنظر گرفتن شرایط به سمتی حرکت کنیم که قیمت گذاری دستوری نداشته باشیم.,1402/03/22
معاون گمرک ایران: رسوب کالا نداریم,معاون فنی گمرک ایران با بیان اینکه حدود ۵ میلیون تن کالای اساسی در بنادر کشور داریم که ۲ میلیون و ۳۰۰ هزار تن آن در کشتی‌هایی است که در لنگرگاه هستند، گفت: مشکلی برای ترخیص کالاهای اساسی وجود ندارد و شاهد رسوب کالا در کشور نستیم.,1402/03/22
موبایل ارزان شد,محمدرضا رمضان درباره تاثیر کاهش قیمت ارز بر بازار موبایل گفت: به طور متوسط قیمت انواع موبایل در روزهای اخیر ۱۰ درصد کاهش داشته است.,1402/03/22
اعلام آمادگی کشتیرانی ج.ا.ا. برای توسعه مسیرهای نقل و انتقال کالا منتهی به ونزوئلا و آمریکای لاتین,گروه کشتیرانی جمهوری اسلامی ایران همزمان با سفر رئیس­جمهور به ونزوئلا اعلام کرد: ناوگان ملی کشتیرانی ج.ا.ا. آمادگی دارد ضمن اعزام نماینده مستقر در کاراکاس جهت تسهیل امور مربوط به فعالان اقتصادی و تجاری که کالای خود را با کشتی­های این ناوگان به مقصد ونزوئلا اعزام یا از این کشور وارد می­کنند، نسبت به افزایش مبادی و مقاصد کشتی­های حامل بار صادراتی و وارداتی میان ایران- ونزوئلا و آمریکای لاتین اقدام نماید.,1402/03/22
تجارت ایران و ترکیه را به بخش خصوصی واقعی بسپارید / با رفع تعهد ارزی، صادرات به ترکیه دو برابر می‌شود,رییس اتاق بازرگانی مشترک ایران و ترکیه گفت: پیشنهاد بخش خصوصی شفاف و روشن این است که دولت موانع سر راه صادرکنندگان از جمله رفع تعهد ارزی را حل کند، اگر این اتفاق رخ دهد ما تعهد می‌دهیم که صادرات‌مان به ترکیه را در سال آینده دو برابر کنیم.,1402/03/22
مخبر و بزرگان دولت سیاستی دال بر مداخله در انتخابات اتاق ندارند / انتخابات هیات رییسه اتاق ایران نباید به تعویق افتد,نماینده دولت در هیات نمایندگان اتاق بازرگانی تهران با بیان اینکه معاون اول یا بزرگان دولت به هیچ وجه سیاستی دال بر دخالت در انتخابات اتاق بازرگانی ندارند، تاکید کرد: ما به هیچ عنوان دچار خلا قانونی نیستیم که به بهانه آن بخواهیم انتخابات را به تعویق بیندازیم، بر طبق آئین نامه نهادهای نظارتی متولی موظف هستند در زمان قید شده پاسخ استعلامات پیرامون داوطلبان را اعلام کنند و عدم اعلام نظر در حکم تایید داوطلبان می باشد.,1402/03/22
اهدای کالاهای مورد نیاز کودکان کار از طریق دیجی‌کالا مهر,دیجی‌کالا مهر ، پلتفرم نیکوکاری دیجی‌کالاست که از طریق آن می‌توانید کالاهای مورد نیاز افراد نیازمند را تهیه و ارسال کنید. از طریق وبسایت دیجی‌کالا مهر می‌توانید محصولات مورد نیاز ۷۷ موسسه یا سازمان مردم نهاد را شناسایی و در تهیه آن مشارکت داشته باشید.,1402/03/22
تعویق انتخابات اتاق بازرگانی قانونی است؟,عضو هیات نمایندگان اتاق تهران و ایران گفت: اگر انتخابات بخواهد به تعویق بیافتد، هیات نمایندگان دوره نهم باید فراتر از دوره چهار ساله فعالیت کنند که خب این مساله طبیعتا با قانون اتاق مغایرت دارد.,1402/03/22
فراکسیون تشکل های اتاق ایران برگزاری خارج از موعد انتخابات را غیرقانونی اعلام کرد,فراکسیون تشکل‌های اتاق ایران در نامه‌ای برگزاری خارج از موعد انتخابات را غیرقانونی اعلام کرد.,1402/03/22
زمزمه تاخیر در برگزاری هیات رییسه از کجا آب می خورد؟ / تاخیر در برگزاری انتخابات هیات رییسه اتاق ایران طبیعی نیست,در حالیکه برخی افراد سعی دارند انتخابات هیات رییسه اتاق بازرگانی ایران را به بهانه درخواست وزارت اطلاعات و استهمال برای بررسی صلاحیت نامزدها به عقب بیاندازنذ، بررسی های خبرنگار اقتصاد آنلاین حکایت از دست و پا زدن برخی افراد برای تخریب رقبای خود دارد.,1402/03/21
اتاق بازرگانی چشم انتظار یک شوالیه,شمارش معکوس انتخابات هیات رییسه اتاق بازرگانی آغاز شده و باوجود اینکه هنوز تایید صلاحیت رسمی کاندیداها اعلام نشده، اما شاهد تب و تاب رقابت میان نامزدهای کرسی هیات رییسه تنها پارلمان بخش خصوصی در کشور هستیم.,1402/03/21
احتمال تعویق انتخابات اتاق به هجدهم تیرماه,یک منبع آگاه از احتمال به تعویق افتادن انتخابات اتاق بازرگانی ایران خبر داد.,1402/03/21
نتیجه تایید صلاحیت‌های انتخابات اتاق بازرگانی چه زمانی اعلام می‌شود؟,دبیر انجمن نظارت بر انتخابات دهمین دوره اتاق بازرگانی گفت: احتمال اینکه نتیجه تا اواسط هفته اعلام شود، زیاد است. طبق آیین نامه، نتیجه تایید صلاحیت‌ها باید ظرف ۱۰ روز کاری یعنی تا امروز اعلام می‌شد. ولی قانون تایید صلاحیت‌ها که مصوب مجمع است، مهلت اظهارنظر وزارت اطلاعات را یک ماه اعلام کرده است. قاعدتا آیین نامه نمی‌تواند حکم قانونی را به چالش بکشد.,1402/03/20
پیگیری طرح های توسعه هافمن در دیدار با وزیر امور اقتصادی و دارایی,در حاشیه سفر ریاست جمهوری به استان آذربایجان شرقی، دکتر سید احسان خاندوزی به همراه تیم ویژه مدیران وزارت اقتصاد و دارایی، از گروه صنعتی هافمن بازدید کردند و در جلسه مشترک با مدیران این مجموعه، پیگیری طرح های آتی توسعه بررسی شد.,1402/03/20
بخشیدن عطای اتاق بازرگانی به لقای آن/ از بین رفتن آخرین امیدها به مجلس تجار؟,اقتصادآنلاین در گفت‌وگو با روسای انجمن‌ها و تشکل‌ها، انتظارات آنان از اتاق بازرگانی را جویا شد.,1402/03/20
اتاق نهم بسیار منفعل بود!,رییس انجمن صادرکنندگان سرب و روی در گفت‌وگو با اقتصادآنلاین گفت: اتاق دهم باید به دست جوان‌ها بیفتد، چرا ما در اتاق بازرگانی از حضور تشکل‌ها استفاده نمی‌کنیم؟ تشکل‌ها باید نقش پررنگی در انتخابات اتاق داشته باشند.,1402/03/20
مدیر عامل ذوب آهن از پروژه های مهم این شرکت خبر داد,ذوب آهن اصفهان به عنوان بنیانگذار تولید فولاد در ایران با تلاش و کوشش شبانه روزی کارکنان خود طی سال های اخیر و در شرایط سخت تحریم، دستاوردهای قابل توجهی در راستای برآورده ساختن نیازهای کشور در عرصه های گوناگون به ثبت رسانده است.,1402/03/20
آغاز رقابت انتخاباتی در صنف پوشاک,انتخابات اتحادیه در روز دوشنبه مورخ 22 خرداد برگزار خواهد شد که نتایج آن در آیندۀ صنف پوشاک نقش ویژه‌ای را ایفاء خواهد کرد. باید بر این نکته تأکید کنم که مشارکت حداکثری اعضاء در انتخابات صنف پوشاک امری بسیار مهم و تأثیرگذار است.,1402/03/20
خرید اینترنتی اما درست!,خواندن نظرات دیگران قبل از خرید آنلاین، به خرید هوشمندانه ما کمک می‌کند اما با توجه به توان اقتصادی اقشار مختلف جامعه، به نظر می‌رسد ثبت نظر خود، بعد از خرید یک محصول، رسالت اجتماعی ما شده و ریسک خرید اشتباه را برای اقشار متوسط جامعه کاهش می‌دهد.,1402/03/20
مبادله تجاری ایران و آمریکا امسال چقدر شد؟,دفتر آمار آمریکا اعلام کرد در ماه‌های ژانویه تا آوریل ۲۰۲۳ ارزش صادرات آمریکا به ایران رشد ۲۹ درصدی داشته و به ۱۷.۵ میلیون دلار رسیده است.,1402/03/20
حل مشکلات مالیاتی و گمرکی مرند و جلفا تا هفته آینده,وزیر اقتصاد گفت: به عنوان نماینده دولت، مشکلات گمرکی، مالیاتی و بانکی مرند و جلفا را پیگیری می‌کنم و پروژه‌های نیمه تمام نیز با سرعت بیشتری تکمیل خواهد شد.,1402/03/20
شرکت در انتخابات هیات رییسه اتاق ایران برای هیات رییسه اتاق‌های شهرستانی منع قانونی ندارد,اقتصادآنلاین در گفت‌و‌گو با یک حقوقدان به بررسی جوانب حقوقی نامه فراکسیون تشکل‌های اتاق ایران پرداخت.,1402/03/19
اعضای هیات رییسه اتاق های شهرستانی باید برای کاندیداتوری در هیات رییسه اتاق ایران استعفا دهند,بر اساس نامه نگاری فراکسیون تشکل های اتاق ایران با رییس برای انتخابات هیات رییسه اتاق بازرگانی ایران درخواست شده است اعضای هیات رییسه اتاق های شهرستانی باید برای کاندیداتوری در هیات رییسه اتاق ایران استعفا دهند.,1402/03/19
راه آهن بستان آباد - خاوران با ریل ذوب آهن اصفهان به بهره برداری رسید,همزمان با دومین روز از سفر دور دوم رییس جمهور به آذربایجان شرقی مسیر ریلی بستان آباد - خاوران و ایستگاه آن به بهره برداری رسید. این مسیر ریلی به صورت کامل با ریل ملی تولید شده در ذوب آهن اصفهان، تجهیز شد.,1402/03/19
ساماندهی تشکل‌های اقتصادی، پیش نیاز توانمندسازی بخش خصوصی,رییس اتحادیه نان ایران با نزدیک شدن به انتخابات اتاق بازرگانی از مهم‌ترین کارکردهایی که اتاق دهم باید مدنظر قرار دهد، می‌گوید.,1402/03/19
شاخص دهم!,آرمان خالقی عضو هیأت نمایندگان اتاق بازرگانی و صنایع و معادن و کشاورزی تهران و ایران، در آستانه انتخاب اعضای جدید هیأت رئیسه اتاق ایران در یادداشتی یک شیوه جدید برای انتخاب شایسته عقلای بخش خصوصی پیشنهاد کرد.,1402/03/18
شامخ اردیبهشت ماه به ۵۷ واحد رسید / صنعت در مدار رشد؟,بر اساس داده‌های به دست آمده از بنگاه‌های بخش صنعت، شاخص مدیران خرید در اردیبهشت‌ماه عدد ۶۶.۹۶ به دست آمده‌است و طی سری زمانی ۵۶ دوره بیشترین مقدار خود را ثبت کرده است.,1402/03/18
تهدید بازار پسته ایران از سوی آمریکا,عضو اتاق بازرگانی ایران می‌گوید در صورتی که مشکلات داخلی در حوزه تولید پسته ادامه پیدا کند، ما بازار خود را به آمریکا واگذار خواهیم کرد.,1402/03/18
اولین جلسه هیات نمایندگان اتاق بازرگانی ایران ۲۸ خرداد برگزار می‌شود/ شرایط حضور در رای گیری انتخابات هیات رییسه چیست؟,بر اساس آخرین اخبار جلسه اول هیات نمایندگان اتاق بازرگانی در روز ۲۸ خردادماه برگزار خواهد شد.,1402/03/17
هیات رییسه اتاق اصناف ایران مشخص شد,هیات رییسه اتاق اصناف ایران مشخص و حسین طاهرمحمدی، رئیس اتاق اصناف ایران شد.,1402/03/17
تائید صلاحیت‌ نامزدهای هیات رییسه اتاق ایران تا هفته آینده اعلام می شود,حسین میرمحمد صادقی، رییس انجمن نظارات بر انتخابات اتاق ایران با اشاره به برگزاری مجدد انتخابات اتاق آبادان در 20 خردادماه گفت: نتایج تائید صلاحیت‌ داوطلبان هیات رییسه اتاق ایران تا اوابل هفته آینده اعلام خواهد شد.,1402/03/17
تکرار قطع برق صنایع در تابستان ۱۴۰۲ / خاموشی ها چقدر منافع صاحبان صنایع را به خطر می اندازد؟,دبیرکل فدراسیون صادرات انرژی و صنایع وابسته با انتقاد از عدم تغییر ساعت به روال سال‌های گذشته گفت: رشد مصرف ما نسبت به سال‌های قبل بالاست و این باعث می‌شود هر حرکتی یک اندک پوششی بدهد و برق صنایع کمتر به اجبار قطع شود. اما در کل نمی‌توان گفت چنین اقداماتی نتیجه‌بخش بوده و باید به سمت سرمایه‌گذاری برویم و بتوانیم این فاصله را که هر سال بزرگتر می‌شود را یکبار برای همیشه به یک تعادلی برسانیم تا گپی پیش نیاید و موجب عدم نفع صنایع نشود.,1402/03/17
لیست احتمالی کاندیداهای مهمترین انتخاب در پارلمان بخش خصوصی/ آیا دولت باز هم در انتخاب هیات رییسه دخالت خواهد کرد؟,همه منتظر اعلام نتایج تائید صلاحیت ها از سوی دستگاه های نظارتی هستند و به موازات هم، بازار حدس و گمان ها و البته چانه زنی ها و برگزاری مهمانی ها و جشن ها برای کسب رای بیشتر در جریان است. در این میان ۴ لیست احتمالی هم بر اساس حدس و گمان ها و اطلاعات فعالان اقتصادی دست به دست می شود که البته صحت و سقم آنها تا ساعاتی پیش از انتخابات هیات رئیسه اتاق بازرگانی ایران مشخص خواهد شد.,1402/03/17
مجمع عمومی عادی سالیانه سهامداران شرکت توسعه آهن و فولاد گل گهر برگزار شد,مجمع عمومی عادی سالیانه صاحبان سهام شرکت توسعه آهن و فولاد گل گهر امروز برگزار شد.,1402/03/16
منابع قانونی باید صرف تشکل‌ها شود,دبیرکل فراکسیون تشکل‌ها، گفت: متاسفانه در دوره‌های قبل، اتاق به فراخور نیاز خود نه از ظرفیت تشکل‌ها استفاده کرد و نه منابع قانونی خود را برای استفاده از ظرفیت و توانمندی‌های تشکل‌ها به کار گرفت. انتظار اصلی ما از اتاق آینده، آن است که فرایند برون‌سپاری در حوزه‌های تخصصی کسب و کار به تشکل‌های تخصصی مربوطه را به صورت جدی پیگیری کند و از محل منابع قانونی به تقویت، شبکه سازی، توسعه و استفاده از ظرفیت تشکل‌ها در گفت و گوی موثر با دولت و پیگیری مطالبات فعالان محیط کسب‌وکار و توسعه شبکه همکاری‌های تجاری بین‌المللی بپردازد.,1402/03/16
نقش اساسی صنعت فولاد به‌عنوان پیشران توسعه اقتصادی کشور,نقش صنعت فولاد در توسعه اقتصادی و بازار سرمایه بسیار مهم است و هنگامی که صحبت از توسعه اقتصادی می‌کنیم، منظورمان توسعه اقتصادی توأم با تحولات بنیادین است. رشد اقتصادی در جهان دارای شاخص‌های کمی است و زمانی می‌شود این رشد را توسعه اقتصادی بنامیم که در ساختار تولید داخلی تاثیرگذار باشد. ارتباط مستقیمی میان رشد اقتصادی کشورها و توسعه صنعت فولاد آنها وجود دارد.,1402/03/16
