Title,Summary,Date
سکانس کنایه آمیز «نون خ» به ماجرای اجاره کارت ملی برای خرید دلار + فیلم,پای ماجرای اجاره کارت ملی برای خرید ارز به سریال «نون خ» نیز باز شد.,1402/02/03
طلا امروز چند؟ / آخرین قیمت ها از بازار طلا سوم اردیبهشت (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۸۱ هزار و ۴۰۰ تومان رسید.,1402/02/03
قیمت فروش دلار ۴۲ هزار و ۵۹۶ تومان شد / نرخ ارز امروز ۳ اردیبهشت ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۴۵۰ تومان و قیمت حواله دلار ۳۸ هزار و ۵۹۱ تومان اعلام شد.,1402/02/03
روزهای سیاه طلا / قیمت طلا ارزان شد,قیمت طلا روز جمعه و پیش از تعطیلی بازار به شدت کاهش یافت و به بدترین هفته خود در هشت هفته اخیر نزدیک شد زیرا اظهارات تندروانه مقامات فدرال رزرو ایالات‌متحده حداقل یک افزایش نرخ بهره دیگر و دلار را تقویت کرد.,1402/02/03
کنایه سریال «نون خ» به نوسانات قیمت ارز + فیلم,پای ماجرای نوسانات قیمت ارز به سریال «نون خ» نیز باز شد. بخشی از قسمت هجدم سریال «نون خ» ساخته سعید آقاخانی که از شبکه یک سیما پخش می‌شود، به ماجرای نوسانات قیمت ارز پرداخت و به آن کنایه زد.,1402/02/02
طلا روز عید فطر چند؟ / آخرین قیمت ها از بازار طلا دوم اردیبهشت (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۸۰ هزار و ۴۰۰ تومان رسید.,1402/02/02
قیمت حواله دلار ۳۸ هزار و ۵۹۱ تومان شد / نرخ ارز امروز ۲ اردیبهشت ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۴۵۰ تومان و قیمت حواله دلار ۳۸ هزار و ۵۹۱ تومان اعلام شد.,1402/02/02
عرضه ۶۱ میلیون دلار به صورت حواله در سامانه نیما,­مجموع ارز عرضه شده به صورت حواله طی روز جاری به معادل ۶۱ میلیون دلار رسید.,1402/02/02
کاهش ٢٥٠ هزار تومانی حباب سکه,رییس اتحادیه طلا و جواهر تهران ضمن اشاره به مسیر صعودی قیمت‌ها در بازار سکه و طلا که در پی نوسان افزایشی قیمت اونس جهانی طلا و البته نرخ ارز در داخل طی هفته گذشته به وجود آمد، از کاهش ٢۵٠ هزار تومانی حباب سکه خبر داد.,1402/02/02
قیمت طلا، قیمت دلار، قیمت سکه و ارز ۱ اردیبهشت,امروز در بازار ارز و طلا قیمت دلار در بازار متشکل ارزی برای خرید ۴۲۴۵۰ تومان و قیمت طلای ۱۸ عیار ۲ میلیون و ۵۸۳ هزار و ۸۸۰ تومان است.,1402/02/01
سقوط شدید قیمت طلا در یک روز / ریزش بیشتر در راه است؟,پیش بینی افزایش نرخ بهره در آمریکا، باعث شد قیمت طلای جهانی در لحظه انتشار خبر ۱۶.۵ دلار در هر اونس کاهش یابد.,1402/02/01
طلا اول اردیبهشت گران شد! / آخرین قیمت ها از بازار طلا یک اردیبهشت (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۹۱ هزار و ۴۰۰ تومان رسید.,1402/02/01
قیمت دلار ۴۲ هزار و ۱۷۶ تومان شد / نرخ ارز امروز ۱ اردیبهشت ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۴۵۰ تومان و قیمت حواله دلار ۳۸ هزار و ۵۹۱ تومان اعلام شد.,1402/02/01
قیمت طلا در بازار جهانی چقدر شد؟,قیمت هر اونس طلا امروز با ۰.۴۳ درصد کاهش به ۱۹۹۶ دلار و ۲۰ سنت رسید.,1402/02/01
بازگشت ۸۵ درصدی ارز حاصل از صادرات توسط صادرکنندگان بزرگ,مدیر پایش بازار ارز بانک مرکزی با اشاره به بهبود روند بازگشت ارز گفت: به طور میانگین ۸۵ درصد صادرکنندگان ارز حاصل از صادرات را بازگردانده اند.,1402/01/31
آخرین قیمت دلار، یورو و درهم در مرکز مبادله,نرخ انواع ارز شامل دلار، یورو و درهم به صورت اسکناس و حواله و قیمت ربع سکه در مرکز مبادله ایران کشف و اعلام شد.,1402/01/31
ریال عربستان ۱۳ هزار و ۸۰۴ تومان شد (۳۱ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۸۰۴ تومان اعلام شد.,1402/01/31
یورو ۵۶ هزار و ۴۶۸ تومان شد (۳۱ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۴۶۸ تومان است.,1402/01/31
درهم ۱۴ هزار و ۳۰ تومان شد (۳۱ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۴ هزار و ۳۰ تومان است.,1402/01/31
لیر ۲ هزار و ۶۶۰ تومان شد (۳۱ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۶۰ تومان رسید.,1402/01/31
پوند بازار آزاد ۶۴۲۹۰ تومان شد (۳۱ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۴ هزار و ۲۹۰ تومان است.,1402/01/31
طلا فروردین را افزایشی تمام کرد / آخرین قیمت ها از بازار طلا سی و یکم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۶۱۵ هزار و ۷۰۰ تومان رسید.,1402/01/31
قیمت طلا به پایین ترین رقم دو هفته اخیر رسید,قیمت طلا امروز (پنجشنبه) پس از رسیدن به پایین‌ترین سطح بیش از دو هفته اخیر کاهش یافت و این در حالی است که سرمایه‌گذاران با احتمال افزایش بیشتر نرخ بهره بانک‌های مرکزی برای مهار فشارهای تورمی مقابله می‌کردند.,1402/01/31
بحران مالی آمریکا طلا را گران می کند؟,بحران بدهی دولت آمریکا در ماه‌های آتی می‌تواند قیمت جهانی طلا را بازهم به سمت بالاتر هدایت کند.,1402/01/31
نرخ رسمی ۲۸ ارز کاهش یافت,بانک مرکزی امروز،پنجشنبه ۳۱ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۱ ارز افزایش و نرخ ۲۸ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/31
قیمت دلار ۴۲ هزار و ۴۵۰ تومان شد / نرخ ارز امروز ۳۱ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۴۵۰ تومان و قیمت حواله دلار ۳۸ هزار و ۵۹۱ تومان اعلام شد.,1402/01/31
ادامه روند افزایشی طلا / آخرین قیمت ها از بازار طلا سی فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۶۶ هزار و ۷۰۰ تومان رسید.,1402/01/30
سکه به ۳۱ میلیون ۳۷۰ هزار تومان رسید ( سی ام فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز سی ام فروردین ۱۴۰۲، ۳۱ میلیون ۳۷۰ هزار تومان است.,1402/01/30
ریال عربستان ۱۳ هزار و ۸۶۸ تومان شد (۳۰ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۸۶۸ تومان اعلام شد.,1402/01/30
یورو ۵۶ هزار و ۸۱۶ تومان شد (۳۰ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۸۱۶ تومان است.,1402/01/30
درهم ۱۴ هزار و ۷۲ تومان شد (۳۰ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۴ هزار و ۷۲ تومان است.,1402/01/30
لیر ۲ هزار و ۶۸۰ تومان شد (۳۰ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۸۰ تومان رسید.,1402/01/30
پوند بازار آزاد ۶۴۷۷۷ تومان شد (۳۰ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۴ هزار و ۷۷۷ تومان است.,1402/01/30
نرخ رسمی ۱۲ ارز کاهش یافت,بانک مرکزی امروز،چهارشنبه ۳۰ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۷ ارز افزایش و نرخ ۱۲ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/30
قیمت دلار ۴۲ هزار و ۲۸۷ تومان شد / نرخ ارز امروز ۳۰ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و 387تومان و قیمت حواله دلار ۳۸ هزار و 443 تومان اعلام شد.,1402/01/30
قیمت طلا دوباره به کانال قیمتی مهم بازگشت,قیمت هر اونس طلا امروز با ۰.۰۶ درصد کاهش به ۲۰۰۴ دلار و ۲۱ سنت رسید.,1402/01/30
سکه به ۳۱ میلیون تومان رسید (بیست و نهم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و نهم ۱۴۰۲، ۳۱ میلیون تومان است.,1402/01/29
طلا امروز چند؟ / آخرین قیمت ها از بازار طلا بیست و نهم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۶۹ هزار و ۷۰۰ تومان رسید.,1402/01/29
ریال عربستان ۱۳ هزار و ۷۳۵ تومان شد (۲۹ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۷۳۵ تومان اعلام شد.,1402/01/29
یورو ۵۶ هزار و ۱۹۵ تومان شد (۲۹ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۱۹۵ تومان است.,1402/01/29
درهم ۱۳ هزار و ۹۳۳ تومان شد (۲۹ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۳ هزار و ۹۳۳ تومان است.,1402/01/29
لیر ۲ هزار و ۶۵۰ تومان شد (۲۹ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۵۰ تومان رسید.,1402/01/29
نرخ رسمی ۳۱ ارز کاهش یافت,بانک مرکزی امروز، سه‌شنبه ۲۹ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۰ ارز افزایش و نرخ ۳۱ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/29
افزایش قیمت دلار به ۴۲ هزار و ۱۶۷ تومان / نرخ ارز امروز ۲۹ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۱۶۷ تومان و قیمت حواله دلار ۳۸ هزار و ۳۳۳ تومان اعلام شد.,1402/01/29
سقوط قیمت طلا به زیر ۲۰۰۰ دلار,قیمت هر اونس طلا امروز با ۰.۱۳ درصد افزایش به ۱۹۹۷ دلار و ۷۰ سنت رسید.,1402/01/29
شرایط افتتاح حساب ارزی در بانک ها / چگونه ۲۰۰۰ یورو با کارت ملی بگیریم؟,شرایط و نحوه دریافت ارز با کارت ملی در سال جدید تغییر کرده است، اما در اولین گام اخد این سهمیه ارزی چه باید کرد؟,1402/01/28
سکه به ۳۱ میلیون ۵۴۰ هزار تومان رسید (بیست و هشتم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست وهشتم ۱۴۰۲، ۳۱ میلیون ۵۴۰ هزار تومان است.,1402/01/28
طلا امروز هم افزایشی بود / آخرین قیمت ها از بازار طلا بیست و هشتم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۸۹ هزار و ۳۰۰ تومان رسید.,1402/01/28
فروش ربع سکه در مرکز مبادله دوباره آغاز می شود؟,عرضه ربع سکه از هفته گذشته و با دستور رئیس کل بانک مرکزی متوقف شده و در این روزها آخرین نرخ کشف شده آن نیز تغییری نکرده است.,1402/01/28
ریال عربستان ۱۳ هزار و ۸۱۶ تومان شد (۲۸ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۸۱۶ تومان اعلام شد.,1402/01/28
یورو ۵۶ هزار و ۶۶۸ تومان شد (۲۸ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۶۶۸ تومان است.,1402/01/28
درهم ۱۳ هزار و ۹۸۱ تومان شد (۲۸ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۳ هزار و ۹۸۱ تومان است.,1402/01/28
لیر ۲ هزار و ۶۶۰ تومان شد (۲۸ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۶۰ تومان رسید.,1402/01/28
پوند بازار آزاد ۶۳۹۹۶ تومان شد (۲۸ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۳ هزار و ۹۹۶ تومان است.,1402/01/28
قیمت دلار ۴۲ هزار و ۲۷ تومان شد/ نرخ ارز امروز ۲۷ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۲ هزار و ۲۷ تومان و قیمت حواله دلار ۳۸ هزار و ۲۰۶ اعلام شد.,1402/01/28
نرخ رسمی ۱۶ ارز افزایش یافت,بانک مرکزی امروز، دوشنبه ۲۸ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۶ ارز افزایش و نرخ ۱۲ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/28
دلار مانع افزایش قیمت طلا شد,قیمت طلای جهانی امروز(دوشنبه) کاهش یافت، زیرا دلار آمریکا قوی‌تر و چشم‌انداز افزایش نرخ فدرال رزرو پس از آمارهای اقتصادی هفته گذشته جذابیت این فلز را کاهش داد.,1402/01/28
طلا روی قیمت ۲ میلیون و ۵۰۰ هزار تومان باقی می ماند؟,رییس اتحادیه طلا و جواهر تهران با بیان اینکه در حال حاضر بازار به ثبات نسبی خوبی رسیده و طی یک ماه گذشته نوسان حداقل بوده، گفت: به اعتقاد من مردم منتظر افزایش یا کاهش خاصی نباشند؛ البته شرایط ثبات بازار در صورتی ادامه پیدا می‌کند که در رابطه با اونس جهانی، بازار داخلی ارز و خبرهای سیاسی و اقتصادی و عرضه و تقاضا تغییر خاصی نداشته باشیم.,1402/01/27
سکه به ۳۰ میلیون ۷۴۰ هزار تومان رسید (بیست و هفتم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست وهفتم ۱۴۰۲، ۳۰ میلیون ۷۴۰ هزار تومان است.,1402/01/27
طلا صعودی شد / آخرین قیمت ها از بازار طلا بیست و هفتم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۳۵ هزار و ۷۰۰ تومان رسید.,1402/01/27
صعود بزرگ طلا در راه است؟ / طلا در آستانه شکستن سقف تاریخی,هر تنش بزرگ در سطح بین الملل مانند تنش تایوان و چین می تواند فنر طلای جهانی را به سمت بالا بشکند.,1402/01/27
ریال عربستان ۱۳ هزار و ۵۹۷ تومان شد (۲۷ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۵۹۷ تومان اعلام شد.,1402/01/27
یورو ۵۵ هزار و ۸۱۶ تومان شد (۲۷ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۵ هزار و ۸۱۶ تومان است.,1402/01/27
درهم ۱۳ هزار و ۷۹۳ تومان شد (۲۷ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۳ هزار و ۷۹۳ تومان است.,1402/01/27
لیر ۲ هزار و ۶۱۰ تومان شد (۲۷ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۱۰ تومان رسید.,1402/01/27
پوند بازار آزاد ۶۳۲۳۹ تومان شد (۲۷ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۳ هزار و ۲۳۹ تومان است.,1402/01/27
نرخ رسمی ۲۱ ارز افزایش یافت,بانک مرکزی امروز، یکشنبه ۲۷ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۱ ارز افزایش و نرخ ۱۵ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/27
قیمت دلار ۴۱ هزار و ۹۱۱ تومان شد/ نرخ ارز امروز ۲۷ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۱هزار و 911تومان و قیمت حواله دلار 38 هزار و 101 تومان اعلام شد.,1402/01/27
افول قدرت دلار فرا رسید؟,فیلیپ مدالا، رییس بانک مرکزی فیلیپین گفت: موقعیت غالب پول ایالات‌متحده در اقتصاد جهان به تدریج در طول زمان کاهش خواهد یافت.,1402/01/27
صعود یا سقوط؛ طلا به کدام سمت می رود؟,یکی از استراتژیست‌های بازار اظهار کرد که طلای جهانی همچنان می‌تواند حرکت صعودی داشته باشد.,1402/01/26
طلا هفته را کاهشی شروع کرد / آخرین قیمت ها از بازار طلا بیست و ششم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۲۵ هزار و ۷۰۰ تومان رسید.,1402/01/26
سکه به ۳۱ میلیون تومان رسید (بیست و ششم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و ششم ۱۴۰۲، ۳۱ میلیون تومان است.,1402/01/26
ریال عربستان ۱۳ هزار و ۵۹۷ تومان شد (۲۶ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۶۲۳ تومان اعلام شد.,1402/01/26
یورو ۵۶ هزار و ۱۹۹ تومان شد (۲۶ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۱۹۹ تومان است.,1402/01/26
درهم ۱۳ هزار و ۸۸۸ تومان شد (۲۶ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۳ هزار و ۸۸۸ تومان است.,1402/01/26
لیر ۲ هزار و ۶۴۰ تومان شد (۲۶ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۴۰ تومان رسید.,1402/01/26
پوند بازار آزاد ۶۳۶۷۱ تومان شد (۲۶ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۳ هزار و ۶۷۱ تومان است.,1402/01/26
قیمت دلار توافقی ۴۲ هزار و ۱۳۸ تومان شد/ نرخ ارز امروز ۲۶ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۱هزار و ۷۲۴ تومان و قیمت حواله دلار ۳۷ هزار و ۹۳۱ تومان اعلام شد.,1402/01/26
اعلام محل فروش ارز مسافرتی ۵۰۰ یورویی به نرخ دولتی,طبق اعلام معاون مرکز مبادلات، علاوه بر بانک ملی از این پس، بانک ملت نیز نسبت به فروش ارز مسافرتی اقدام می کند.,1402/01/26
نرخ رسمی ۱۳ ارز کاهش یافت,بانک مرکزی امروز، شنبه ۲۶ فروردین ۱۴۰۲، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۶ ارز افزایش و نرخ ۱۳ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/26
طلا از بالاترین قیمت یک ساله سقوط کرد,قیمت هر اونس طلا در روز جمعه با ۱.۷۷ درصد کاهش به ۲۰۰۴ دلار و ۱۷ سانت رسید.,1402/01/26
پیش بینی بازار سکه و طلا / طلا بخریم؟,رییس اتحادیه طلا و جواهر تهران ضمن اشاره به کاهش برخی قطعات سکه علیرغم افزایش قیمت اونس جهانی طلا در آخرین معاملات پایانی هفته نسبت به ابتدای هفته، به کسانی که قصد خرید یا فروش سکه و طلا دارند توصیه کرد: معاملات خود را انجام دهند و منتظر کاهش یا افزایش خاصی نباشند.,1402/01/25
نرخ اسکناس دلار ۴۱ هزار و ۷۱۲ تومان شد / نرخ ارز امروز ۲۵ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۱هزار و ۷۱۲ تومان و قیمت حواله دلار ۳۷ هزار و ۹۲۰ تومان اعلام شد.,1402/01/25
طلا روز جمعه هم افزایشی بود / آخرین قیمت ها از بازار طلا بیست و پنجم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۷۱ هزار و ۷۰۰ تومان رسید.,1402/01/25
طلا امروز هم گران شد,قیمت هر اونس طلا امروز با ۰.۱۰ درصد افزایش به ۲۰۴۲ دلار و ۱۶ سنت رسید.,1402/01/25
طلا در پایان هفته چند؟ / آخرین قیمت ها از بازار طلا بیست و چهارم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۵۹ هزار و ۷۰۰ تومان رسید.,1402/01/24
ریال عربستان ۱۳ هزار و ۶۵۶ تومان شد (۲۴ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۶۵۶ تومان اعلام شد.,1402/01/24
یورو ۵۶ هزار و ۲۳۵ تومان شد (۲۴ فروردین ماه ۱۴۰۲),قیمت یورو امروز در بازار آزاد ارز تهران ۵۶ هزار و ۲۳۵ تومان است.,1402/01/24
درهم ۱۳ هزار و ۷۷۱ تومان شد (۲۴ فروردین ماه ۱۴۰۲),قیمت درهم امروز در بازار آزاد ارز تهران ۱۳ هزار و ۷۷۱ تومان است.,1402/01/24
لیر ۲ هزار و ۶۵۰ تومان شد (۲۴ فروردین ماه ۱۴۰۲),قیمت لیر امروز در بازار ارز تهران به ۲ هزار و ۶۵۰ تومان رسید.,1402/01/24
پوند بازار آزاد ۶۴۰۶۸ تومان شد (۲۴ فروردین ماه ۱۴۰۲),نرخ و قیمت پوند انگلیس در صرافی های رسمی و بازار آزاد اعلام شد. قیمت پوند انگلیس امروز در بازار آزاد ارز تهران ۶۴ هزار و ۶۸ تومان است.,1402/01/24
دلار ثابت ماند / نرخ ارز امروز ۲۴ فروردین ۱۴۰۲,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۱هزار و ۷۱۲ تومان و قیمت حواله دلار ۳۷ هزار و ۹۲۰ تومان اعلام شد.,1402/01/24
سکه به ۳۱ میلیون ۳۰۰ هزار تومان رسید (بیست و چهارم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و چهارم فروردین ۱۴۰۲، ۳۱ میلیون ۳۰۰ هزار تومان است.,1402/01/24
چگونه طلای نو را از دست دوم تشخیص دهیم؟ / این طلا را نخرید,رییس اتحادیه طلا و جواهر می‌گوید: این‌که طلا گران شود و مردم هم نتوانند قدرت خرید داشته باشند، خبر خوبی نیست. دلیل این افزایش قیمت‌ها را باید دولت و بانک مرکزی توضیح دهد و این‌که چه سیاست‌ها و رویکردهایی داشتند که این مسایل به وجود آمده است.,1402/01/24
ادامه صعود قیمت طلا در بازار,قیمت طلا امروز (پنجشنبه) افزایش یافت، زیرا نرخ دلار کاهش یافت و داده‌های تورم پایین‌تر از حد انتظار آمریکا نشان می‌دهد که فدرال رزرو ممکن است افزایش نرخ‌ها را پس از افزایش احتمالی در ماه می متوقف کند.,1402/01/24
نرخ رسمی ۲۲ ارز افزایش یافت,بانک مرکزی امروز، پنجشنبه ۲۴ فروردین ، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۲ ارز افزایش و نرخ ۱۷ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1402/01/24
طلا در روز تعطیل گران شد! / آخرین قیمت ها از بازار طلا بیست و سوم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۷۵ هزار و ۷۰۰ تومان رسید.,1402/01/23
نرخ ارز امروز ۲۳ فروردین ۱۴۰۲ / قیمت اسکناس دلار ۴۱۷۱۲ تومان شد,در تابلوی معاملاتی مرکز مبادله ارز و طلای ایران، امروز قیمت هر اسکناس دلار ۴۱هزار و ۷۱۲ تومان و قیمت حواله دلار ۳۷ هزار و ۹۲۰ تومان اعلام شد.,1402/01/23
عرضه ۱۶۱ و معامله ۱۲۹ میلیون دلار به صورت حواله در سامانه نیما,مجموع ارز عرضه شده به صورت حواله در سامانه نیما طی روز جاری (سه شنبه ۲۲ فروردین) به ۱۶۱ میلیون دلار رسید که از این مقدار، ۱۲۹ میلیون دلار معامله شد.,1402/01/22
فروش ربع سکه در مرکز مبادلات متوقف شد,فروش ربع سکه بهار آزادی در مرکز مبادلات به دلیل بازنگری در فرایند عرضه متوقف شده است.,1402/01/22
طلا اندکی گران شد / آخرین قیمت ها از بازار طلا بیست و دوم فروردین (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز اعلام شد، قیمت طلای ۱۸ عیار به ۲ میلیون و ۵۳۹ هزار و ۳۴۸ تومان رسید.,1402/01/22
سکه به ۳۱ میلیون ۵۰۰ هزار تومان رسید (بیست و دوم فروردین ماه ۱۴۰۲),قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و دوم فروردین ۱۴۰۲، ۳۱ میلیون ۵۰۰ هزار تومان است.,1402/01/22
ریال عربستان ۱۳ هزار و ۴۳۰ تومان شد (۲۲ فروردین ماه ۱۴۰۲),قیمت ریال عربستان امروز ۱۳ هزار و ۴۳۰ تومان اعلام شد.,1402/01/22
